name,typ,quelle_url,webseite,bundesland
Lampertswalde,Gemeinde,https://de.wikipedia.org/wiki/Lampertswalde,https://gemeinde-lampertswalde.de/,Sachsen
Langenbernsdorf,Gemeinde,https://de.wikipedia.org/wiki/Langenbernsdorf,https://www.langenbernsdorf.eu/,Sachsen
Langenweißbach,Gemeinde,https://de.wikipedia.org/wiki/Langenweißbach,https://www.langenweissbach.de/,Sachsen
Laußig,Gemeinde,https://de.wikipedia.org/wiki/Laußig,https://laussig.com/,Sachsen
Laußnitz,Gemeinde,https://de.wikipedia.org/wiki/Laußnitz,https://www.laussnitz.de/,Sachsen
Lauta,Stadt,https://de.wikipedia.org/wiki/Lauta,https://www.lauta.de/,Sachsen
Lauter-Bernsbach,Stadt,https://de.wikipedia.org/wiki/Lauter-Bernsbach,https://www.lauter-bernsbach.de/,Sachsen
Lawalde,Gemeinde,https://de.wikipedia.org/wiki/Lawalde,http://www.lawalde.de/,Sachsen
Leipzig,Kreisfreie Stadt,https://de.wikipedia.org/wiki/Leipzig,https://www.leipzig.de/,Sachsen
Leisnig,Stadt,https://de.wikipedia.org/wiki/Leisnig,https://www.leisnig.de/,Sachsen
Lengenfeld,Stadt,https://de.wikipedia.org/wiki/Lengenfeld_(Vogtland),https://www.stadt-lengenfeld.de/,Sachsen
Leubsdorf,Gemeinde,https://de.wikipedia.org/wiki/Leubsdorf_(Sachsen),https://www.leubsdorf-sachsen.de/,Sachsen
Leutersdorf,Gemeinde,https://de.wikipedia.org/wiki/Leutersdorf_(Oberlausitz),https://www.leutersdorf.de/,Sachsen
Lichtenau,Gemeinde,https://de.wikipedia.org/wiki/Lichtenau_(Sachsen),https://www.gemeinde-lichtenau.de/,Sachsen
Lichtenberg,Gemeinde,https://de.wikipedia.org/wiki/Lichtenberg_(Landkreis_Bautzen),https://www.gemeinde-lichtenberg.de/,Sachsen
Lichtenberg/Erzgeb.,Gemeinde,https://de.wikipedia.org/wiki/Lichtenberg/Erzgeb.,https://www.lichtenberg-erzgebirge.de/,Sachsen
Lichtenstein/Sa.,Stadt,https://de.wikipedia.org/wiki/Lichtenstein/Sa.,https://www.lichtenstein-sachsen.de/,Sachsen
Lichtentanne,Gemeinde,https://de.wikipedia.org/wiki/Lichtentanne,https://www.gemeinde-lichtentanne.de/,Sachsen
Liebschützberg,Gemeinde,https://de.wikipedia.org/wiki/Liebschützberg,https://www.liebschuetzberg.de/,Sachsen
Liebstadt,Stadt,https://de.wikipedia.org/wiki/Liebstadt,https://www.stadt-liebstadt.de/,Sachsen
Limbach,Gemeinde,https://de.wikipedia.org/wiki/Limbach_(Vogtland),https://www.limbach-vogtland.de/,Sachsen
Limbach-Oberfrohna,Große Kreisstadt,https://de.wikipedia.org/wiki/Limbach-Oberfrohna,https://www.limbach-oberfrohna.de/,Sachsen
Lohmen,Gemeinde,https://de.wikipedia.org/wiki/Lohmen_(Sachsen),https://www.lohmen-sachsen.de/,Sachsen
Lohsa,Gemeinde,https://de.wikipedia.org/wiki/Lohsa,https://www.lohsa.de/,Sachsen
Lommatzsch,Stadt,https://de.wikipedia.org/wiki/Lommatzsch,https://lommatzsch.de/,Sachsen
Lossatal,Gemeinde,https://de.wikipedia.org/wiki/Lossatal,https://www.lossatal.eu/,Sachsen
Lugau,Stadt,https://de.wikipedia.org/wiki/Lugau,https://www.stadt-lugau.de/,Sachsen
Lunzenau,Stadt,https://de.wikipedia.org/wiki/Lunzenau,https://www.lunzenau.de/,Sachsen
Löbau,Große Kreisstadt,https://de.wikipedia.org/wiki/Löbau,https://www.loebau.de/,Sachsen
Löbnitz,Gemeinde,https://de.wikipedia.org/wiki/Löbnitz_(Sachsen),https://loebnitz-am-see.de/,Sachsen
Lößnitz,Stadt,https://de.wikipedia.org/wiki/Lößnitz_(Erzgebirge),https://www.stadt-loessnitz.de/,Sachsen
Machern,Gemeinde,https://de.wikipedia.org/wiki/Machern,https://www.gemeinde-machern.de/,Sachsen
Malschwitz,Gemeinde,https://de.wikipedia.org/wiki/Malschwitz,https://www.malschwitz.de/,Sachsen
Marienberg,Große Kreisstadt,https://de.wikipedia.org/wiki/Marienberg,https://www.marienberg.de/,Sachsen
