name,typ,quelle_url,webseite,bundesland
Bad Neustadt a.d.Saale,Stadt,https://www.bayernportal.de/dokumente/behoerde/26220172442,https://www.bad-neustadt.de,Bayern
Bad Reichenhall,Große Kreisstadt,https://www.bayernportal.de/dokumente/behoerde/75886841441,http://www.stadt-bad-reichenhall.de,Bayern
Bad Rodach,Stadt,https://www.bayernportal.de/dokumente/behoerde/48220018475,https://www.bad-rodach.de/,Bayern
Bad Staffelstein,Stadt,https://www.bayernportal.de/dokumente/behoerde/50220004478,http://www.bad-staffelstein.de,Bayern
Bad Steben,Markt,https://www.bayernportal.de/dokumente/behoerde/35330986506,https://www.markt-badsteben.de/,Bayern
Bad Tölz,Stadt,https://www.bayernportal.de/dokumente/behoerde/91331294439,https://stadt.bad-toelz.de,Bayern
Bad Weißenstadt,Stadt,https://www.bayernportal.de/dokumente/behoerde/83775558478,http://www.weissenstadt.de,Bayern
Bad Wiessee,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/52108763506,https://gemeinde.bad-wiessee.de,Bayern
Bad Windsheim,Stadt,https://www.bayernportal.de/dokumente/behoerde/91997956440,https://stadt.bad-windsheim.de,Bayern
Bad Wörishofen,Stadt,https://www.bayernportal.de/dokumente/behoerde/77886827444,https://www.bad-woerishofen.info,Bayern
Bächingen a.d.Brenz,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/33997662504,http://www.baechingen.de,Bayern
Bärnau,Stadt,https://www.bayernportal.de/dokumente/behoerde/41664625440,https://www.baernau.de/,Bayern
Baierbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/68886540506,http://www.baierbach.de,Bayern
Baierbrunn,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/85664317506,http://www.baierbrunn.de,Bayern
Baiern,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/02442094507,http://www.baiern.eu,Bayern
Baiersdorf,Stadt,https://www.bayernportal.de/dokumente/behoerde/43664611443,https://www.baiersdorf.de,Bayern
Baisweil,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/19219871507,https://www.baisweil.de,Bayern
Balderschwang,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/35997648507,https://www.hoernergruppe.de,Bayern
Balzhausen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/52775425507,https://www.balzhausen.de,Bayern
Bamberg,Stadt,https://www.bayernportal.de/dokumente/behoerde/23109316387,https://www.stadt.bamberg.de,Bayern
Barbing,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/69553202507,http://www.barbing.de,Bayern
Bastheim,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/86330979507,https://www.bastheim.de,Bayern
Baudenbach,Markt,https://www.bayernportal.de/dokumente/behoerde/03108756508,http://www.baudenbach.de,Bayern
Baunach,Stadt,https://www.bayernportal.de/dokumente/behoerde/26886834443,http://www.stadt-baunach.de,Bayern
Bayerbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/19886533508,http://www.bayerbach.de,Bayern
Bayerbach b.Ergoldsbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/36664310508,https://www.gemeinde-bayerbach.de,Bayern
Bayerisch Eisenstein,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/53442087508,https://www.bayerisch-eisenstein.de,Bayern
Bayerisch Gmain,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/70219864508,http://www.bayerisch.gmain.de,Bayern
Bayreuth,Stadt,https://www.bayernportal.de/dokumente/behoerde/39887093387,https://www.bayreuth.de,Bayern
